"","Time","Temperature"
"11364","2013-08-16 00:40:00",80.6
"11365","2013-08-16 01:10:00",80.6
"11366","2013-08-16 01:40:00",80.6
"11367","2013-08-16 02:10:00",80.6
"11368","2013-08-16 02:30:00",81
"11369","2013-08-16 02:40:00",80.6
"11370","2013-08-16 03:10:00",80.6
"11371","2013-08-16 03:40:00",80.6
"11372","2013-08-16 04:10:00",80.6
"11373","2013-08-16 04:40:00",80.6
"11374","2013-08-16 05:10:00",80.6
"11375","2013-08-16 05:40:00",80.6
"11376","2013-08-16 06:10:00",80.6
"11377","2013-08-16 07:10:00",78.8
"11378","2013-08-16 08:30:00",81
"11379","2013-08-16 08:40:00",80.6
"11380","2013-08-16 10:10:00",82.4
"11381","2013-08-16 10:40:00",84.2
"11382","2013-08-16 11:10:00",84.2
"11383","2013-08-16 11:30:00",86
"11384","2013-08-16 11:40:00",84.2
"11385","2013-08-16 12:10:00",84.2
"11386","2013-08-16 12:40:00",84.2
"11387","2013-08-16 13:10:00",84.2
"11388","2013-08-16 13:40:00",80.6
"11389","2013-08-16 14:10:00",78.8
"11390","2013-08-16 14:30:00",80
"11391","2013-08-16 14:40:00",78.8
"11392","2013-08-16 15:10:00",80.6
"11393","2013-08-16 15:40:00",82.4
"11394","2013-08-16 16:10:00",82.4
"11395","2013-08-16 17:10:00",82.4
"11396","2013-08-16 17:30:00",84
"11397","2013-08-16 18:10:00",82.4
"11398","2013-08-16 18:40:00",80.6
"11399","2013-08-16 19:10:00",80.6
"11400","2013-08-16 19:40:00",80.6
"11401","2013-08-16 20:10:00",80.6
"11402","2013-08-16 20:30:00",81
"11403","2013-08-16 20:40:00",80.6
"11404","2013-08-16 21:10:00",80.6
"11405","2013-08-16 21:40:00",80.6
"11406","2013-08-16 22:10:00",80.6
"11407","2013-08-16 22:40:00",80.6
"11408","2013-08-16 23:10:00",80.6
"11409","2013-08-16 23:30:00",81
"11410","2013-08-17 00:40:00",78.8
"11411","2013-08-17 01:10:00",78.8
"11412","2013-08-17 01:40:00",78.8
"11413","2013-08-17 02:10:00",78.8
"11414","2013-08-17 02:30:00",79
"11415","2013-08-17 03:10:00",78.8
"11416","2013-08-17 03:40:00",78.8
"11417","2013-08-17 04:10:00",78.8
"11418","2013-08-17 04:40:00",78.8
"11419","2013-08-17 05:10:00",78.8
"11420","2013-08-17 05:30:00",80
"11421","2013-08-17 05:40:00",78.8
"11422","2013-08-17 06:10:00",78.8
"11423","2013-08-17 06:40:00",78.8
"11424","2013-08-17 07:10:00",80.6
"11425","2013-08-17 07:40:00",80.6
"11426","2013-08-17 08:10:00",80.6
"11427","2013-08-17 08:30:00",81
"11428","2013-08-17 08:40:00",80.6
"11429","2013-08-17 09:10:00",80.6
"11430","2013-08-17 09:40:00",82.4
"11431","2013-08-17 10:40:00",78.8
"11432","2013-08-17 11:10:00",80.6
"11433","2013-08-17 11:30:00",81
"11434","2013-08-17 11:40:00",82.4
"11435","2013-08-17 12:40:00",84.2
"11436","2013-08-17 13:10:00",82.4
"11437","2013-08-17 13:40:00",84.2
"11438","2013-08-17 14:10:00",84.2
"11439","2013-08-17 14:30:00",86
"11440","2013-08-17 14:40:00",84.2
"11441","2013-08-17 15:10:00",84.2
"11442","2013-08-17 15:40:00",84.2
"11443","2013-08-17 17:10:00",82.4
"11444","2013-08-17 17:30:00",83
"11445","2013-08-17 17:40:00",82.4
"11446","2013-08-17 18:10:00",82.4
"11447","2013-08-17 18:40:00",82.4
"11448","2013-08-17 19:10:00",82.4
"11449","2013-08-17 19:40:00",80.6
"11450","2013-08-17 20:10:00",80.6
"11451","2013-08-17 20:30:00",80
"11452","2013-08-17 20:40:00",78.8
"11453","2013-08-17 21:10:00",78.8
"11454","2013-08-17 22:10:00",78.8
"11455","2013-08-17 22:40:00",78.8
"11456","2013-08-17 23:10:00",78.8
"11457","2013-08-17 23:30:00",80
"11458","2013-08-17 23:40:00",80.6
"11459","2013-08-18 00:10:00",80.6
"11460","2013-08-18 00:40:00",77
"11461","2013-08-18 01:10:00",78.8
"11462","2013-08-18 01:40:00",78.8
"11463","2013-08-18 02:10:00",78.8
"11464","2013-08-18 02:30:00",79
"11465","2013-08-18 02:40:00",78.8
"11466","2013-08-18 03:10:00",78.8
"11467","2013-08-18 03:40:00",80.6
"11468","2013-08-18 04:10:00",80.6
"11469","2013-08-18 04:40:00",80.6
"11470","2013-08-18 05:10:00",80.6
"11471","2013-08-18 05:30:00",80
"11472","2013-08-18 06:10:00",80.6
"11473","2013-08-18 06:40:00",80.6
"11474","2013-08-18 07:10:00",80.6
"11475","2013-08-18 07:40:00",80.6
"11476","2013-08-18 08:10:00",80.6
"11477","2013-08-18 08:30:00",81
"11478","2013-08-18 08:40:00",82.4
"11479","2013-08-18 09:10:00",82.4
"11480","2013-08-18 09:40:00",82.4
"11481","2013-08-18 10:10:00",84.2
"11482","2013-08-18 10:40:00",84.2
"11483","2013-08-18 11:10:00",80.6
"11484","2013-08-18 11:30:00",81
"11485","2013-08-18 11:40:00",78.8
"11486","2013-08-18 12:40:00",82.4
"11487","2013-08-18 13:40:00",84.2
"11488","2013-08-18 14:10:00",82.4
"11489","2013-08-18 14:30:00",84
"11490","2013-08-18 14:40:00",84.2
"11491","2013-08-18 15:10:00",82.4
"11492","2013-08-18 15:40:00",84.2
"11493","2013-08-18 16:40:00",82.4
"11494","2013-08-18 17:10:00",82.4
"11495","2013-08-18 17:30:00",83
"11496","2013-08-18 17:40:00",82.4
"11497","2013-08-18 18:10:00",82.4
"11498","2013-08-18 18:40:00",82.4
"11499","2013-08-18 19:40:00",82.4
"11500","2013-08-18 20:10:00",82.4
"11501","2013-08-18 20:30:00",82
"11502","2013-08-18 20:40:00",82.4
"11503","2013-08-18 21:10:00",82.4
"11504","2013-08-18 21:40:00",82.4
"11505","2013-08-18 22:10:00",82.4
"11506","2013-08-18 22:40:00",77
"11507","2013-08-18 23:10:00",78.8
"11508","2013-08-18 23:30:00",79
"11509","2013-08-18 23:40:00",78.8
"11510","2013-08-19 00:10:00",78.8
"11511","2013-08-19 00:40:00",78.8
"11512","2013-08-19 01:10:00",78.8
"11513","2013-08-19 01:40:00",78.8
"11514","2013-08-19 02:10:00",80.6
"11515","2013-08-19 02:30:00",80
"11516","2013-08-19 03:10:00",80.6
"11517","2013-08-19 03:40:00",80.6
"11518","2013-08-19 04:10:00",80.6
"11519","2013-08-19 04:40:00",80.6
"11520","2013-08-19 05:10:00",80.6
"11521","2013-08-19 05:30:00",80
"11522","2013-08-19 05:40:00",80.6
"11523","2013-08-19 06:10:00",80.6
"11524","2013-08-19 06:40:00",80.6
"11525","2013-08-19 07:10:00",80.6
"11526","2013-08-19 07:40:00",80.6
"11527","2013-08-19 08:30:00",82
"11528","2013-08-19 08:40:00",82.4
"11529","2013-08-19 09:10:00",82.4
"11530","2013-08-19 09:40:00",82.4
"11531","2013-08-19 10:10:00",82.4
"11532","2013-08-19 10:40:00",84.2
"11533","2013-08-19 11:10:00",84.2
"11534","2013-08-19 11:30:00",85
"11535","2013-08-19 11:40:00",84.2
"11536","2013-08-19 12:10:00",84.2
"11537","2013-08-19 12:40:00",84.2
"11538","2013-08-19 13:10:00",84.2
"11539","2013-08-19 13:40:00",84.2
"11540","2013-08-19 14:10:00",84.2
"11541","2013-08-19 14:30:00",86
"11542","2013-08-19 14:40:00",84.2
"11543","2013-08-19 15:10:00",86
"11544","2013-08-19 15:40:00",84.2
"11545","2013-08-19 16:10:00",86
"11546","2013-08-19 16:40:00",84.2
"11547","2013-08-19 17:30:00",85
"11548","2013-08-19 17:40:00",84.2
"11549","2013-08-19 18:10:00",84.2
"11550","2013-08-19 18:40:00",82.4
"11551","2013-08-19 19:10:00",82.4
"11552","2013-08-19 19:40:00",82.4
"11553","2013-08-19 20:30:00",82
"11554","2013-08-19 20:40:00",82.4
"11555","2013-08-19 21:10:00",82.4
"11556","2013-08-19 21:40:00",82.4
"11557","2013-08-19 22:10:00",82.4
"11558","2013-08-19 22:40:00",82.4
"11559","2013-08-19 23:10:00",82.4
"11560","2013-08-19 23:40:00",82.4
"11561","2013-08-20 00:10:00",82.4
"11562","2013-08-20 00:40:00",82.4
"11563","2013-08-20 01:40:00",80.6
"11564","2013-08-20 02:10:00",80.6
"11565","2013-08-20 02:30:00",81
"11566","2013-08-20 02:40:00",80.6
"11567","2013-08-20 03:10:00",80.6
"11568","2013-08-20 03:40:00",80.6
"11569","2013-08-20 04:10:00",80.6
"11570","2013-08-20 04:40:00",80.6
"11571","2013-08-20 05:10:00",80.6
"11572","2013-08-20 05:30:00",81
"11573","2013-08-20 05:40:00",80.6
"11574","2013-08-20 06:10:00",80.6
"11575","2013-08-20 06:40:00",80.6
"11576","2013-08-20 07:10:00",80.6
"11577","2013-08-20 07:40:00",82.4
"11578","2013-08-20 08:10:00",82.4
"11579","2013-08-20 08:30:00",82
"11580","2013-08-20 08:40:00",82.4
"11581","2013-08-20 09:10:00",82.4
"11582","2013-08-20 09:40:00",82.4
"11583","2013-08-20 10:10:00",84.2
"11584","2013-08-20 11:10:00",84.2
"11585","2013-08-20 11:30:00",86
"11586","2013-08-20 11:40:00",86
"11587","2013-08-20 12:10:00",84.2
"11588","2013-08-20 12:40:00",86
"11589","2013-08-20 13:40:00",86
"11590","2013-08-20 14:10:00",84.2
"11591","2013-08-20 14:30:00",85
"11592","2013-08-20 14:40:00",84.2
"11593","2013-08-20 15:10:00",86
"11594","2013-08-20 15:40:00",84.2
"11595","2013-08-20 16:10:00",86
"11596","2013-08-20 16:40:00",84.2
"11597","2013-08-20 17:10:00",84.2
"11598","2013-08-20 17:30:00",85
"11599","2013-08-20 17:40:00",84.2
"11600","2013-08-20 18:10:00",84.2
"11601","2013-08-20 18:40:00",82.4
"11602","2013-08-20 19:10:00",82.4
"11603","2013-08-20 19:40:00",82.4
"11604","2013-08-20 20:10:00",82.4
"11605","2013-08-20 20:30:00",82
"11606","2013-08-20 21:10:00",80.6
"11607","2013-08-20 21:40:00",80.6
"11608","2013-08-20 22:10:00",80.6
"11609","2013-08-20 22:40:00",80.6
"11610","2013-08-20 23:10:00",80.6
"11611","2013-08-20 23:30:00",81
"11612","2013-08-20 23:40:00",80.6
"11613","2013-08-21 00:10:00",82.4
"11614","2013-08-21 00:40:00",80.6
"11615","2013-08-21 01:10:00",80.6
"11616","2013-08-21 02:10:00",80.6
"11617","2013-08-21 02:30:00",81
"11618","2013-08-21 02:40:00",80.6
"11619","2013-08-21 03:10:00",80.6
"11620","2013-08-21 03:40:00",80.6
"11621","2013-08-21 04:10:00",80.6
"11622","2013-08-21 04:40:00",80.6
"11623","2013-08-21 05:10:00",80.6
"11624","2013-08-21 05:30:00",80
"11625","2013-08-21 05:40:00",80.6
"11626","2013-08-21 06:10:00",80.6
"11627","2013-08-21 06:40:00",80.6
"11628","2013-08-21 07:10:00",80.6
"11629","2013-08-21 07:40:00",82.4
"11630","2013-08-21 08:10:00",82.4
"11631","2013-08-21 08:30:00",83
"11632","2013-08-21 09:10:00",82.4
"11633","2013-08-21 09:40:00",82.4
"11634","2013-08-21 10:10:00",82.4
"11635","2013-08-21 10:40:00",84.2
"11636","2013-08-21 11:10:00",84.2
"11637","2013-08-21 11:30:00",87
"11638","2013-08-21 11:40:00",84.2
"11639","2013-08-21 12:40:00",86
"11640","2013-08-21 13:10:00",86
"11641","2013-08-21 13:40:00",86
"11642","2013-08-21 14:10:00",86
"11643","2013-08-21 14:30:00",88
"11644","2013-08-21 14:40:00",86
"11645","2013-08-21 15:10:00",86
"11646","2013-08-21 15:40:00",84.2
"11647","2013-08-21 16:10:00",84.2
"11648","2013-08-21 16:40:00",84.2
"11649","2013-08-21 17:10:00",84.2
"11650","2013-08-21 17:30:00",84
"11651","2013-08-21 17:40:00",84.2
"11652","2013-08-21 18:10:00",84.2
"11653","2013-08-21 18:40:00",82.4
"11654","2013-08-21 19:10:00",82.4
"11655","2013-08-21 19:40:00",82.4
"11656","2013-08-21 20:10:00",82.4
"11657","2013-08-21 20:30:00",82
"11658","2013-08-21 20:40:00",82.4
"11659","2013-08-21 21:10:00",82.4
"11660","2013-08-21 21:40:00",82.4
"11661","2013-08-21 22:10:00",82.4
"11662","2013-08-21 23:10:00",82.4
"11663","2013-08-21 23:40:00",82.4
"11664","2013-08-22 00:10:00",82.4
"11665","2013-08-22 00:40:00",82.4
"11666","2013-08-22 01:10:00",80.6
"11667","2013-08-22 01:40:00",80.6
"11668","2013-08-22 02:40:00",80.6
"11669","2013-08-22 03:10:00",80.6
"11670","2013-08-22 03:40:00",80.6
"11671","2013-08-22 04:10:00",80.6
"11672","2013-08-22 04:40:00",80.6
"11673","2013-08-22 05:10:00",80.6
"11674","2013-08-22 05:30:00",80
"11675","2013-08-22 05:40:00",80.6
"11676","2013-08-22 06:10:00",80.6
"11677","2013-08-22 06:40:00",80.6
"11678","2013-08-22 07:10:00",80.6
"11679","2013-08-22 07:40:00",80.6
"11680","2013-08-22 08:10:00",82.4
"11681","2013-08-22 08:40:00",82.4
"11682","2013-08-22 09:10:00",82.4
"11683","2013-08-22 09:40:00",84.2
"11684","2013-08-22 10:40:00",84.2
"11685","2013-08-22 11:10:00",84.2
"11686","2013-08-22 11:40:00",84.2
"11687","2013-08-22 12:10:00",84.2
"11688","2013-08-22 12:40:00",84.2
"11689","2013-08-22 13:10:00",86
"11690","2013-08-22 13:40:00",86
"11691","2013-08-22 14:10:00",86
"11692","2013-08-22 14:30:00",87
"11693","2013-08-22 14:40:00",86
"11694","2013-08-22 15:10:00",84.2
"11695","2013-08-22 15:40:00",84.2
"11696","2013-08-22 16:10:00",84.2
"11697","2013-08-22 16:40:00",86
"11698","2013-08-22 17:10:00",86
"11699","2013-08-22 17:30:00",85
"11700","2013-08-22 17:40:00",84.2
"11701","2013-08-22 18:10:00",84.2
"11702","2013-08-22 18:40:00",84.2
"11703","2013-08-22 19:10:00",82.4
"11704","2013-08-22 19:40:00",82.4
"11705","2013-08-22 20:10:00",82.4
"11706","2013-08-22 20:30:00",82
"11707","2013-08-22 20:40:00",82.4
"11708","2013-08-22 21:10:00",82.4
"11709","2013-08-22 21:40:00",82.4
"11710","2013-08-22 22:10:00",82.4
"11711","2013-08-22 22:40:00",82.4
"11712","2013-08-22 23:10:00",82.4
"11713","2013-08-22 23:30:00",82
"11714","2013-08-22 23:40:00",82.4
"11715","2013-08-23 00:10:00",82.4
"11716","2013-08-23 00:40:00",82.4
"11717","2013-08-23 01:10:00",82.4
"11718","2013-08-23 01:40:00",80.6
"11719","2013-08-23 02:10:00",80.6
"11720","2013-08-23 02:30:00",82
"11721","2013-08-23 02:40:00",80.6
"11722","2013-08-23 03:10:00",80.6
"11723","2013-08-23 03:40:00",80.6
"11724","2013-08-23 04:10:00",80.6
"11725","2013-08-23 04:40:00",80.6
"11726","2013-08-23 05:10:00",80.6
"11727","2013-08-23 06:40:00",80.6
"11728","2013-08-23 07:10:00",80.6
"11729","2013-08-23 07:40:00",80.6
"11730","2013-08-23 08:10:00",82.4
"11731","2013-08-23 08:40:00",82.4
"11732","2013-08-23 09:10:00",78.8
"11733","2013-08-23 10:10:00",84.2
"11734","2013-08-23 10:40:00",84.2
"11735","2013-08-23 11:10:00",84.2
"11736","2013-08-23 11:30:00",86
"11737","2013-08-23 11:40:00",84.2
"11738","2013-08-23 12:10:00",84.2
"11739","2013-08-23 12:40:00",84.2
"11740","2013-08-23 13:10:00",84.2
"11741","2013-08-23 14:10:00",84.2
"11742","2013-08-23 14:30:00",86
"11743","2013-08-23 14:40:00",84.2
"11744","2013-08-23 15:10:00",84.2
"11745","2013-08-23 15:40:00",84.2
"11746","2013-08-23 16:10:00",84.2
"11747","2013-08-23 17:10:00",82.4
"11748","2013-08-23 17:30:00",83
"11749","2013-08-23 17:40:00",82.4
"11750","2013-08-23 18:10:00",82.4
"11751","2013-08-23 18:40:00",82.4
"11752","2013-08-23 19:10:00",82.4
"11753","2013-08-23 20:10:00",82.4
"11754","2013-08-23 20:30:00",77
"11755","2013-08-23 21:40:00",80.6
"11756","2013-08-23 22:10:00",80.6
"11757","2013-08-23 22:40:00",80.6
"11758","2013-08-23 23:10:00",80.6
"11759","2013-08-23 23:30:00",80
"11760","2013-08-23 23:40:00",80.6
"11761","2013-08-24 00:10:00",80.6
"11762","2013-08-24 00:40:00",80.6
"11763","2013-08-24 01:10:00",80.6
"11764","2013-08-24 01:40:00",80.6
"11765","2013-08-24 02:10:00",80.6
"11766","2013-08-24 02:30:00",79
"11767","2013-08-24 02:40:00",80.6
"11768","2013-08-24 03:10:00",78.8
"11769","2013-08-24 03:40:00",80.6
"11770","2013-08-24 04:40:00",78.8
"11771","2013-08-24 05:30:00",78
"11772","2013-08-24 05:40:00",80.6
"11773","2013-08-24 06:40:00",80.6
"11774","2013-08-24 07:10:00",80.6
"11775","2013-08-24 07:40:00",80.6
"11776","2013-08-24 08:10:00",80.6
"11777","2013-08-24 08:40:00",82.4
"11778","2013-08-24 09:10:00",82.4
"11779","2013-08-24 09:40:00",82.4
"11780","2013-08-24 10:10:00",82.4
"11781","2013-08-24 10:40:00",84.2
"11782","2013-08-24 11:10:00",82.4
"11783","2013-08-24 11:30:00",82
"11784","2013-08-24 11:40:00",82.4
"11785","2013-08-24 12:10:00",82.4
"11786","2013-08-24 12:40:00",82.4
"11787","2013-08-24 13:10:00",82.4
"11788","2013-08-24 13:40:00",80.6
"11789","2013-08-24 14:10:00",82.4
"11790","2013-08-24 14:30:00",83
"11791","2013-08-24 14:40:00",82.4
"11792","2013-08-24 15:40:00",84.2
"11793","2013-08-24 16:10:00",84.2
"11794","2013-08-24 16:40:00",82.4
"11795","2013-08-24 17:10:00",84.2
"11796","2013-08-24 17:30:00",83
"11797","2013-08-24 17:40:00",82.4
"11798","2013-08-24 18:10:00",82.4
"11799","2013-08-24 18:40:00",82.4
"11800","2013-08-24 19:10:00",82.4
"11801","2013-08-24 20:30:00",80
"11802","2013-08-24 20:40:00",80.6
"11803","2013-08-24 21:10:00",80.6
"11804","2013-08-24 21:40:00",80.6
"11805","2013-08-24 22:10:00",80.6
"11806","2013-08-24 22:40:00",80.6
"11807","2013-08-24 23:10:00",80.6
"11808","2013-08-24 23:30:00",81
"11809","2013-08-24 23:40:00",80.6
"11810","2013-08-25 00:10:00",80.6
"11811","2013-08-25 00:40:00",80.6
"11812","2013-08-25 01:10:00",80.6
"11813","2013-08-25 02:10:00",80.6
"11814","2013-08-25 02:30:00",81
"11815","2013-08-25 02:40:00",80.6
"11816","2013-08-25 03:10:00",80.6
"11817","2013-08-25 03:40:00",80.6
"11818","2013-08-25 04:10:00",80.6
"11819","2013-08-25 04:40:00",80.6
"11820","2013-08-25 05:10:00",80.6
"11821","2013-08-25 05:30:00",81
"11822","2013-08-25 05:40:00",80.6
"11823","2013-08-25 06:10:00",80.6
"11824","2013-08-25 06:40:00",80.6
"11825","2013-08-25 07:10:00",80.6
"11826","2013-08-25 07:40:00",80.6
"11827","2013-08-25 08:10:00",80.6
"11828","2013-08-25 08:30:00",81
"11829","2013-08-25 08:40:00",82.4
"11830","2013-08-25 09:10:00",82.4
"11831","2013-08-25 09:40:00",82.4
"11832","2013-08-25 10:10:00",82.4
"11833","2013-08-25 10:40:00",82.4
"11834","2013-08-25 11:10:00",82.4
"11835","2013-08-25 11:30:00",82
"11836","2013-08-25 12:10:00",77
"11837","2013-08-25 13:10:00",77
"11838","2013-08-25 14:10:00",82.4
"11839","2013-08-25 14:30:00",81
"11840","2013-08-25 14:40:00",80.6
"11841","2013-08-25 16:10:00",80.6
"11842","2013-08-25 17:10:00",82.4
"11843","2013-08-25 17:30:00",82
"11844","2013-08-25 17:40:00",82.4
"11845","2013-08-25 18:40:00",80.6
"11846","2013-08-25 19:40:00",82.4
"11847","2013-08-25 20:10:00",80.6
"11848","2013-08-25 20:30:00",80
"11849","2013-08-25 20:40:00",80.6
"11850","2013-08-25 21:10:00",80.6
"11851","2013-08-25 21:40:00",80.6
"11852","2013-08-25 22:10:00",80.6
"11853","2013-08-25 22:40:00",80.6
"11854","2013-08-25 23:10:00",80.6
"11855","2013-08-25 23:30:00",80
"11856","2013-08-25 23:40:00",80.6
"11857","2013-08-26 00:10:00",80.6
"11858","2013-08-26 00:40:00",80.6
"11859","2013-08-26 01:10:00",80.6
"11860","2013-08-26 01:40:00",78.8
"11861","2013-08-26 02:10:00",78.8
"11862","2013-08-26 02:40:00",78.8
"11863","2013-08-26 03:10:00",80.6
"11864","2013-08-26 03:40:00",78.8
"11865","2013-08-26 04:10:00",78.8
"11866","2013-08-26 04:40:00",78.8
"11867","2013-08-26 05:10:00",78.8
"11868","2013-08-26 05:30:00",78
"11869","2013-08-26 05:40:00",78.8
"11870","2013-08-26 06:10:00",78.8
"11871","2013-08-26 06:40:00",78.8
"11872","2013-08-26 07:10:00",78.8
"11873","2013-08-26 07:40:00",78.8
"11874","2013-08-26 08:10:00",80.6
"11875","2013-08-26 08:30:00",80
"11876","2013-08-26 08:40:00",80.6
"11877","2013-08-26 09:40:00",82.4
"11878","2013-08-26 11:40:00",80.6
"11879","2013-08-26 12:10:00",80.6
"11880","2013-08-26 13:10:00",80.6
"11881","2013-08-26 14:10:00",77
"11882","2013-08-26 14:30:00",79
"11883","2013-08-26 14:40:00",78.8
"11884","2013-08-26 15:10:00",80.6
"11885","2013-08-26 15:40:00",82.4
"11886","2013-08-26 16:40:00",80.6
"11887","2013-08-26 17:10:00",82.4
"11888","2013-08-26 17:30:00",82
"11889","2013-08-26 17:40:00",82.4
"11890","2013-08-26 18:10:00",80.6
"11891","2013-08-26 18:40:00",80.6
"11892","2013-08-26 19:10:00",80.6
"11893","2013-08-26 19:40:00",80.6
"11894","2013-08-26 20:30:00",81
"11895","2013-08-26 20:40:00",80.6
"11896","2013-08-26 21:10:00",80.6
"11897","2013-08-26 21:40:00",80.6
"11898","2013-08-26 22:10:00",80.6
"11899","2013-08-26 22:40:00",80.6
"11900","2013-08-26 23:10:00",80.6
"11901","2013-08-26 23:30:00",81
"11902","2013-08-26 23:40:00",80.6
"11903","2013-08-27 00:10:00",80.6
"11904","2013-08-27 00:40:00",80.6
"11905","2013-08-27 01:10:00",80.6
"11906","2013-08-27 01:40:00",80.6
"11907","2013-08-27 02:10:00",80.6
"11908","2013-08-27 02:30:00",81
"11909","2013-08-27 02:40:00",80.6
"11910","2013-08-27 03:10:00",80.6
"11911","2013-08-27 03:40:00",78.8
"11912","2013-08-27 04:10:00",78.8
"11913","2013-08-27 04:40:00",78.8
"11914","2013-08-27 05:10:00",80.6
"11915","2013-08-27 05:30:00",80
"11916","2013-08-27 05:40:00",80.6
"11917","2013-08-27 06:10:00",80.6
"11918","2013-08-27 06:40:00",80.6
"11919","2013-08-27 07:10:00",80.6
"11920","2013-08-27 08:10:00",82.4
"11921","2013-08-27 08:40:00",82.4
"11922","2013-08-27 09:10:00",82.4
"11923","2013-08-27 09:40:00",82.4
"11924","2013-08-27 10:10:00",82.4
"11925","2013-08-27 11:10:00",84.2
"11926","2013-08-27 11:40:00",86
"11927","2013-08-27 12:10:00",84.2
"11928","2013-08-27 12:40:00",84.2
"11929","2013-08-27 13:10:00",86
"11930","2013-08-27 13:40:00",86
"11931","2013-08-27 14:10:00",86
"11932","2013-08-27 14:30:00",88
"11933","2013-08-27 14:40:00",84.2
"11934","2013-08-27 15:10:00",84.2
"11935","2013-08-27 16:10:00",84.2
"11936","2013-08-27 16:40:00",84.2
"11937","2013-08-27 17:10:00",84.2
"11938","2013-08-27 17:30:00",86
"11939","2013-08-27 17:40:00",84.2
"11940","2013-08-27 18:10:00",84.2
"11941","2013-08-27 18:40:00",82.4
"11942","2013-08-27 19:10:00",82.4
"11943","2013-08-27 19:40:00",82.4
"11944","2013-08-27 20:10:00",82.4
"11945","2013-08-27 20:30:00",82
"11946","2013-08-27 20:40:00",80.6
"11947","2013-08-27 21:10:00",80.6
"11948","2013-08-27 21:40:00",82.4
"11949","2013-08-27 22:10:00",80.6
"11950","2013-08-27 22:40:00",80.6
"11951","2013-08-27 23:10:00",80.6
"11952","2013-08-27 23:30:00",81
"11953","2013-08-27 23:40:00",80.6
"11954","2013-08-28 00:10:00",80.6
"11955","2013-08-28 00:40:00",80.6
"11956","2013-08-28 01:10:00",80.6
"11957","2013-08-28 01:40:00",80.6
"11958","2013-08-28 02:10:00",80.6
"11959","2013-08-28 02:30:00",81
"11960","2013-08-28 02:40:00",80.6
"11961","2013-08-28 03:10:00",80.6
"11962","2013-08-28 03:40:00",80.6
"11963","2013-08-28 04:10:00",80.6
"11964","2013-08-28 04:40:00",80.6
"11965","2013-08-28 05:10:00",80.6
"11966","2013-08-28 05:30:00",80
"11967","2013-08-28 05:40:00",80.6
"11968","2013-08-28 06:10:00",80.6
"11969","2013-08-28 06:40:00",80.6
"11970","2013-08-28 07:10:00",80.6
"11971","2013-08-28 07:40:00",82.4
"11972","2013-08-28 08:10:00",82.4
"11973","2013-08-28 08:30:00",83
"11974","2013-08-28 08:40:00",82.4
"11975","2013-08-28 09:10:00",82.4
"11976","2013-08-28 10:40:00",84.2
"11977","2013-08-28 11:10:00",84.2
"11978","2013-08-28 11:30:00",86
"11979","2013-08-28 11:40:00",84.2
"11980","2013-08-28 12:10:00",84.2
"11981","2013-08-28 12:40:00",84.2
"11982","2013-08-28 13:10:00",86
"11983","2013-08-28 13:40:00",84.2
"11984","2013-08-28 14:30:00",81
"11985","2013-08-28 15:40:00",84.2
"11986","2013-08-28 17:30:00",81
"11987","2013-08-28 18:10:00",82.4
"11988","2013-08-28 18:40:00",82.4
"11989","2013-08-28 19:10:00",82.4
"11990","2013-08-28 19:40:00",82.4
"11991","2013-08-28 20:10:00",82.4
"11992","2013-08-28 20:30:00",82
"11993","2013-08-28 20:40:00",82.4
"11994","2013-08-28 21:40:00",82.4
"11995","2013-08-28 22:10:00",82.4
"11996","2013-08-28 22:40:00",82.4
"11997","2013-08-28 23:10:00",82.4
"11998","2013-08-28 23:30:00",81
"11999","2013-08-28 23:40:00",82.4
"12000","2013-08-29 01:10:00",80.6
"12001","2013-08-29 01:40:00",78.8
"12002","2013-08-29 02:10:00",80.6
"12003","2013-08-29 02:30:00",78
"12004","2013-08-29 02:40:00",80.6
"12005","2013-08-29 03:10:00",80.6
"12006","2013-08-29 03:40:00",80.6
"12007","2013-08-29 04:10:00",78.8
"12008","2013-08-29 05:10:00",78.8
"12009","2013-08-29 05:30:00",79
"12010","2013-08-29 05:40:00",80.6
"12011","2013-08-29 06:10:00",80.6
"12012","2013-08-29 06:40:00",80.6
"12013","2013-08-29 07:10:00",80.6
"12014","2013-08-29 07:40:00",80.6
"12015","2013-08-29 08:10:00",80.6
"12016","2013-08-29 09:10:00",82.4
"12017","2013-08-29 09:40:00",82.4
"12018","2013-08-29 10:10:00",82.4
"12019","2013-08-29 10:40:00",84.2
"12020","2013-08-29 11:10:00",82.4
"12021","2013-08-29 11:30:00",86
"12022","2013-08-29 11:40:00",84.2
"12023","2013-08-29 12:10:00",86
"12024","2013-08-29 13:10:00",86
"12025","2013-08-29 13:40:00",86
"12026","2013-08-29 14:10:00",86
"12027","2013-08-29 14:30:00",87
"12028","2013-08-29 14:40:00",86
"12029","2013-08-29 15:10:00",84.2
"12030","2013-08-29 15:40:00",86
"12031","2013-08-29 16:10:00",86
"12032","2013-08-29 16:40:00",84.2
"12033","2013-08-29 17:10:00",84.2
"12034","2013-08-29 17:30:00",86
"12035","2013-08-29 17:40:00",84.2
"12036","2013-08-29 18:10:00",82.4
"12037","2013-08-29 19:10:00",82.4
"12038","2013-08-29 19:40:00",82.4
"12039","2013-08-29 20:10:00",82.4
"12040","2013-08-29 20:40:00",82.4
"12041","2013-08-29 21:10:00",82.4
